Longevity,Education,Sex,Age,Activity,Sport,Family,IsAlone,SocialStatus,AgeRanges
1,2,1.0,0.4,0.02537427048972342,0.0,0,1.0,0.46706586826347307,3.0
0,3,0.0,0.4,0.015478304998731287,0.0,0,1.0,0.9101796407185628,3.0
0,2,0.0,0.4,0.05123650771963383,1.0,2,0.0,0.46706586826347307,3.0
0,3,1.0,0.5,0.07746959967208635,1.0,5,0.0,0.9281437125748503,4.0
0,3,0.0,0.3,0.031425058068042085,1.0,1,0.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.01532215564187145,1.0,0,1.0,0.8922155688622755,3.0
1,1,1.0,0.3,0.13526438037983332,1.0,0,1.0,0.017964071856287425,3.0
0,3,1.0,0.0,0.05445708820486796,1.0,5,0.0,0.8383233532934131,1.0
1,3,0.0,0.3,0.11028048328225948,0.0,0,1.0,0.8922155688622755,3.0
1,3,1.0,0.3,0.037592957664005625,1.0,3,0.0,0.8922155688622755,3.0
1,1,0.0,0.6,0.1497667518981906,1.0,1,0.0,0.03592814371257485,4.0
0,3,0.0,0.2,0.015419748989908848,1.0,0,1.0,0.874251497005988,2.0
1,1,0.0,0.7,0.06929127710655242,1.0,0,1.0,0.041916167664670656,5.0
0,3,0.0,0.3,0.014736595553647064,1.0,0,1.0,0.8922155688622755,3.0
1,3,1.0,0.3,0.014736595553647064,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.015419748989908848,1.0,0,1.0,0.8922155688622755,3.0
1,2,1.0,0.2,0.044892940097202974,1.0,1,0.0,0.4431137724550898,2.0
0,3,0.0,0.3,0.016454238479105265,1.0,0,1.0,0.8922155688622755,3.0
1,3,1.0,0.3,0.01528311830265649,0.0,0,1.0,0.8922155688622755,3.0
0,3,1.0,0.2,0.013175101985048699,1.0,0,1.0,0.874251497005988,2.0
0,2,0.0,0.3,0.1434622216149747,1.0,2,0.0,0.4550898203592814,3.0
0,3,0.0,0.3,0.015419748989908848,1.0,0,1.0,0.8922155688622755,3.0
0,3,1.0,0.4,0.030253937891593308,0.0,2,0.0,0.9101796407185628,3.0
0,2,0.0,0.3,0.02537427048972342,1.0,0,1.0,0.4550898203592814,3.0
0,1,0.0,0.7,0.2211074893135284,1.0,2,0.0,0.041916167664670656,5.0
1,1,0.0,0.6,0.2608670193039642,0.0,2,0.0,0.03592814371257485,4.0
0,3,0.0,0.5,0.014111998126207718,1.0,0,1.0,0.9281437125748503,4.0
0,1,0.0,0.6,0.04994827552554018,1.0,0,1.0,0.03592814371257485,4.0
0,3,0.0,0.5,0.014639002205609666,0.0,0,1.0,0.9281437125748503,4.0
1,3,0.0,0.3,0.015478304998731287,1.0,1,0.0,0.8922155688622755,3.0
0,2,0.0,0.4,0.1434622216149747,1.0,2,0.0,0.46706586826347307,3.0
0,2,0.0,0.3,0.02537427048972342,0.0,0,1.0,0.4550898203592814,3.0
0,3,0.0,0.3,0.015185524954619093,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.5,0.015712529034021042,0.0,0,1.0,0.9281437125748503,4.0
1,1,1.0,0.3,0.10149708195889368,1.0,1,0.0,0.017964071856287425,3.0
1,2,1.0,0.5,0.07612281146917026,1.0,2,0.0,0.47904191616766467,4.0
0,1,0.0,0.4,0.10149708195889368,1.0,1,0.0,0.023952095808383235,3.0
0,2,0.0,0.9,0.020494603087853534,0.0,0,1.0,0.5269461077844312,6.0
1,2,0.0,0.4,0.02537427048972342,1.0,0,1.0,0.46706586826347307,3.0
0,2,0.0,0.3,0.0,1.0,0,1.0,0.4550898203592814,3.0
0,3,0.0,0.2,0.015185524954619093,0.0,0,1.0,0.874251497005988,2.0
0,3,0.0,0.3,0.015712529034021042,1.0,0,1.0,0.8922155688622755,3.0
1,3,1.0,0.2,0.019206370893759882,1.0,0,1.0,0.874251497005988,2.0
0,3,1.0,0.5,0.0915425604590791,0.0,7,0.0,0.9281437125748503,4.0
1,1,0.0,0.5,1.0,1.0,1,0.0,0.029940119760479042,4.0
0,3,1.0,0.3,0.015888197060488357,0.0,0,1.0,0.8922155688622755,3.0
1,1,0.0,0.3,0.1497667518981906,1.0,0,1.0,0.017964071856287425,3.0
0,3,0.0,0.3,0.01801573204770363,0.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.2,0.0915425604590791,1.0,7,0.0,0.874251497005988,2.0
0,2,0.0,0.8,0.07612281146917026,0.0,2,0.0,0.5149700598802395,5.0
0,2,0.0,0.3,0.08115862822789999,1.0,3,0.0,0.4550898203592814,3.0
0,3,0.0,0.2,0.07746959967208635,0.0,5,0.0,0.874251497005988,2.0
0,3,0.0,0.2,0.019850486990806708,1.0,0,1.0,0.874251497005988,2.0
0,3,0.0,0.2,0.015224562293834053,1.0,0,1.0,0.874251497005988,2.0
1,1,1.0,0.2,0.4125075634844729,1.0,1,0.0,0.011976047904191617,2.0
1,1,0.0,0.4,0.11125641676263345,1.0,1,0.0,0.023952095808383235,3.0
1,3,1.0,0.1,0.026194054613237563,1.0,1,0.0,0.8562874251497006,2.0
1,3,0.0,0.3,0.11028048328225948,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.014111998126207718,1.0,0,1.0,0.8922155688622755,3.0
0,1,0.0,0.8,0.05182206780785822,0.0,0,1.0,0.04790419161676647,5.0
0,2,0.0,0.7,0.026350203970097397,1.0,0,1.0,0.5029940119760479,5.0
0,3,0.0,0.6,0.015712529034021042,0.0,0,1.0,0.9461077844311377,4.0
1,3,1.0,0.3,0.015087931606581695,1.0,0,1.0,0.8922155688622755,3.0
0,1,0.0,0.6,0.2164230086077333,1.0,2,0.0,0.03592814371257485,4.0
0,3,0.0,0.5,0.014931782249721859,1.0,0,1.0,0.9281437125748503,4.0
1,1,1.0,0.2,0.4441082895789823,1.0,1,0.0,0.011976047904191617,2.0
1,1,0.0,0.4,0.051314582398063746,1.0,0,1.0,0.023952095808383235,3.0
0,3,1.0,0.2,0.028204477582807957,0.0,1,0.0,0.874251497005988,2.0
0,3,0.0,0.3,0.015107450276189175,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.01532215564187145,0.0,1,0.0,0.8922155688622755,3.0
0,2,0.0,0.5,0.05074854097944684,1.0,0,1.0,0.47904191616766467,4.0
1,2,1.0,0.6,0.026350203970097397,1.0,0,1.0,0.49101796407185627,4.0
1,1,0.0,0.5,0.051314582398063746,1.0,0,1.0,0.029940119760479042,4.0
1,1,1.0,0.3,0.29580543790135266,1.0,0,1.0,0.017964071856287425,3.0
1,3,0.0,0.3,0.02976597115140632,1.0,2,0.0,0.8922155688622755,3.0
1,1,1.0,0.3,0.09661741455702379,1.0,0,1.0,0.017964071856287425,3.0
0,1,0.0,0.3,0.05182206780785822,0.0,0,1.0,0.017964071856287425,3.0
1,1,0.0,0.6,0.10149708195889368,0.0,1,0.0,0.03592814371257485,4.0
0,3,0.0,0.4,0.018503698787890616,0.0,0,1.0,0.9101796407185628,3.0
0,2,0.0,0.7,0.02537427048972342,0.0,0,1.0,0.5029940119760479,5.0
0,3,0.0,0.2,0.014931782249721859,1.0,0,1.0,0.874251497005988,2.0
1,1,1.0,0.5,0.4441082895789823,0.0,0,1.0,0.029940119760479042,4.0
1,2,1.0,0.3,0.020494603087853534,0.0,0,1.0,0.4550898203592814,3.0
0,3,0.0,0.3,0.030253937891593308,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.4,0.015185524954619093,1.0,0,1.0,0.9101796407185628,3.0
1,2,1.0,0.1,0.06441160970468253,0.0,1,0.0,0.4311377245508982,2.0
0,3,0.0,0.2,0.013760662073273085,1.0,1,0.0,0.874251497005988,2.0
0,2,0.0,0.4,0.02537427048972342,1.0,0,1.0,0.46706586826347307,3.0
0,2,0.0,0.6,0.02537427048972342,1.0,0,1.0,0.49101796407185627,4.0
1,1,0.0,0.3,0.10364413561571643,1.0,1,0.0,0.017964071856287425,3.0
0,3,0.0,0.3,0.016903167880077292,1.0,0,1.0,0.8922155688622755,3.0
1,2,1.0,0.4,0.04098920617570707,0.0,3,0.0,0.46706586826347307,3.0
1,3,1.0,0.3,0.015107450276189175,0.0,0,1.0,0.8922155688622755,3.0
0,2,0.0,0.3,0.05074854097944684,1.0,1,0.0,0.4550898203592814,3.0
0,3,1.0,0.3,0.015478304998731287,0.0,1,0.0,0.8922155688622755,3.0
1,1,1.0,0.4,0.4125075634844729,1.0,0,1.0,0.023952095808383235,3.0
0,3,0.0,0.1,0.03667558019245408,0.0,0,1.0,0.8562874251497006,2.0
0,2,0.0,0.3,0.0,0.0,0,1.0,0.4550898203592814,3.0
0,2,0.0,0.3,0.02537427048972342,0.0,0,1.0,0.4550898203592814,3.0
0,2,0.0,0.3,0.02537427048972342,1.0,0,1.0,0.4550898203592814,3.0
0,3,0.0,0.4,0.031425058068042085,0.0,0,1.0,0.9101796407185628,3.0
0,3,1.0,0.6,0.0671051861105147,0.0,4,0.0,0.9461077844311377,4.0
1,1,0.0,0.4,1.0,0.0,0,1.0,0.023952095808383235,3.0
0,3,0.0,0.3,0.015419748989908848,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.015419748989908848,0.0,0,1.0,0.8922155688622755,3.0
1,1,0.0,0.3,0.058556008822438665,1.0,0,1.0,0.017964071856287425,3.0
0,1,0.0,0.5,0.15390470985497628,1.0,1,0.0,0.029940119760479042,4.0
1,1,1.0,0.3,0.5121308531610486,1.0,4,0.0,0.017964071856287425,3.0
0,3,0.0,0.3,0.031425058068042085,1.0,1,0.0,0.8922155688622755,3.0
1,3,0.0,0.4,0.015478304998731287,1.0,0,1.0,0.9101796407185628,3.0
0,1,0.0,0.9,0.13858255421310484,0.0,2,0.0,0.05389221556886228,6.0
0,3,0.0,0.2,0.0395253059551461,1.0,2,0.0,0.874251497005988,2.0
1,2,1.0,0.4,0.02537427048972342,1.0,0,1.0,0.46706586826347307,3.0
0,1,0.0,0.2,0.10364413561571643,1.0,1,0.0,0.011976047904191617,2.0
0,3,0.0,0.4,0.015126968945796654,0.0,0,1.0,0.9101796407185628,3.0
1,2,1.0,0.1,0.044892940097202974,1.0,2,0.0,0.4311377245508982,2.0
1,3,0.0,0.1,0.024359299670134484,1.0,1,0.0,0.8562874251497006,2.0
0,3,0.0,0.4,0.018542736127105577,1.0,0,1.0,0.9101796407185628,3.0
0,3,0.0,0.3,0.015419748989908848,1.0,0,1.0,0.8922155688622755,3.0
1,2,1.0,0.6,0.1268713524486171,1.0,3,0.0,0.49101796407185627,4.0
1,2,0.0,0.3,0.028302070930845354,1.0,2,0.0,0.4550898203592814,3.0
0,3,0.0,0.4,0.015224562293834053,0.0,0,1.0,0.9101796407185628,3.0
0,2,0.0,0.2,0.022446470048601487,0.0,0,1.0,0.4431137724550898,2.0
0,3,0.0,0.4,0.015712529034021042,1.0,0,1.0,0.9101796407185628,3.0
1,1,1.0,0.4,0.16883649210469814,1.0,0,1.0,0.023952095808383235,3.0
0,3,0.0,0.3,0.028302070930845354,0.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.5,0.013916811430132922,1.0,0,1.0,0.9281437125748503,4.0
1,3,0.0,0.3,0.014111998126207718,0.0,0,1.0,0.8922155688622755,3.0
1,1,1.0,0.5,0.23422403528975466,1.0,3,0.0,0.029940119760479042,4.0
0,3,0.0,0.2,0.015185524954619093,1.0,0,1.0,0.874251497005988,2.0
1,1,1.0,0.6,0.1521675482599106,1.0,1,0.0,0.03592814371257485,4.0
0,1,0.0,0.3,0.07729393164561904,1.0,0,1.0,0.017964071856287425,3.0
0,3,1.0,0.4,0.015126968945796654,1.0,0,1.0,0.9101796407185628,3.0
0,3,0.0,0.3,0.04713758710206312,1.0,1,0.0,0.8922155688622755,3.0
0,3,0.0,0.4,0.016317607791852907,0.0,0,1.0,0.9101796407185628,3.0
0,3,0.0,0.3,0.018542736127105577,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.6,0.01532215564187145,1.0,0,1.0,0.9461077844311377,4.0
0,2,1.0,0.7,0.020494603087853534,0.0,0,1.0,0.5029940119760479,5.0
0,3,0.0,0.3,0.014111998126207718,1.0,0,1.0,0.8922155688622755,3.0
1,2,1.0,0.7,0.044892940097202974,1.0,4,0.0,0.5029940119760479,5.0
0,3,0.0,0.2,0.015126968945796654,1.0,0,1.0,0.874251497005988,2.0
0,3,0.0,0.3,0.015126968945796654,1.0,0,1.0,0.8922155688622755,3.0
1,3,1.0,0.1,0.024359299670134484,1.0,0,1.0,0.8562874251497006,2.0
0,3,0.0,0.3,0.015107450276189175,1.0,0,1.0,0.8922155688622755,3.0
1,1,1.0,0.5,0.4125075634844729,0.0,1,0.0,0.029940119760479042,4.0
1,3,1.0,0.2,0.014111998126207718,1.0,0,1.0,0.874251497005988,2.0
1,1,1.0,0.2,0.11125641676263345,0.0,1,0.0,0.011976047904191617,2.0
0,1,0.0,0.4,0.058556008822438665,1.0,0,1.0,0.023952095808383235,3.0
0,3,0.0,0.3,0.04577128022953955,1.0,3,0.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.013760662073273085,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.014151035465422677,1.0,0,1.0,0.8922155688622755,3.0
1,3,1.0,0.2,0.014639002205609666,1.0,0,1.0,0.874251497005988,2.0
0,3,0.0,0.1,0.05685788456658794,1.0,5,0.0,0.8562874251497006,2.0
1,3,0.0,0.0,0.04016942205219292,1.0,3,0.0,0.8383233532934131,1.0
0,1,0.0,0.6,0.15458786329123808,1.0,0,1.0,0.03592814371257485,4.0
0,3,0.0,0.3,0.015126968945796654,1.0,0,1.0,0.8922155688622755,3.0
0,2,0.0,0.2,0.05074854097944684,1.0,0,1.0,0.4431137724550898,2.0
0,3,1.0,0.3,0.1357523471200203,0.0,10,0.0,0.8922155688622755,3.0
0,1,0.0,0.3,0.05992231569496223,1.0,0,1.0,0.017964071856287425,3.0
0,3,0.0,0.3,0.015419748989908848,0.0,0,1.0,0.8922155688622755,3.0
0,2,0.0,0.5,0.02537427048972342,0.0,0,1.0,0.47904191616766467,4.0
1,1,1.0,0.6,0.05061191029219449,1.0,0,1.0,0.03592814371257485,4.0
1,3,1.0,0.4,0.016942205219292253,0.0,0,1.0,0.9101796407185628,3.0
0,3,0.0,0.4,0.014111998126207718,1.0,0,1.0,0.9101796407185628,3.0
0,3,1.0,0.4,0.04713758710206312,0.0,2,0.0,0.9101796407185628,3.0
0,2,0.0,0.4,0.02537427048972342,0.0,0,1.0,0.46706586826347307,3.0
1,2,1.0,0.4,0.05123650771963383,1.0,2,0.0,0.46706586826347307,3.0
1,1,0.0,0.1,0.23422403528975466,1.0,3,0.0,0.005988023952095809,2.0
1,3,0.0,0.3,0.01662990650557258,1.0,1,0.0,0.8922155688622755,3.0
1,3,0.0,0.3,0.01362403138602073,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.4,0.015185524954619093,1.0,0,1.0,0.9101796407185628,3.0
0,1,0.0,0.5,0.0,0.0,0,1.0,0.029940119760479042,4.0
0,3,1.0,0.2,0.015185524954619093,1.0,0,1.0,0.874251497005988,2.0
0,2,0.0,0.5,0.02537427048972342,1.0,0,1.0,0.47904191616766467,4.0
1,1,1.0,0.4,0.10364413561571643,1.0,1,0.0,0.023952095808383235,3.0
0,3,0.0,0.3,0.015400230320301368,0.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.5,0.04713758710206312,0.0,0,1.0,0.9281437125748503,4.0
0,2,0.0,0.4,0.020494603087853534,1.0,0,1.0,0.46706586826347307,3.0
0,3,1.0,0.1,0.06105439853219605,1.0,6,0.0,0.8562874251497006,2.0
0,3,0.0,0.4,0.015712529034021042,0.0,0,1.0,0.9101796407185628,3.0
0,1,0.0,0.3,0.0,1.0,0,1.0,0.017964071856287425,3.0
0,3,1.0,0.3,0.015478304998731287,1.0,0,1.0,0.8922155688622755,3.0
0,2,0.0,0.4,0.07221907754767436,1.0,2,0.0,0.46706586826347307,3.0
0,3,0.0,0.5,0.012589541896824312,0.0,0,1.0,0.9281437125748503,4.0
0,3,0.0,0.1,0.05445708820486796,1.0,5,0.0,0.8562874251497006,2.0
1,1,1.0,0.7,0.18249956082993382,0.0,2,0.0,0.041916167664670656,5.0
1,3,0.0,0.3,0.016903167880077292,1.0,0,1.0,0.8922155688622755,3.0
0,1,0.0,0.5,0.0,0.0,0,1.0,0.029940119760479042,4.0
1,3,1.0,0.3,0.024359299670134484,1.0,1,0.0,0.8922155688622755,3.0
0,3,0.0,0.0,0.07746959967208635,1.0,5,0.0,0.8383233532934131,1.0
0,3,0.0,0.3,0.01356547537719829,0.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.11028048328225948,0.0,0,1.0,0.8922155688622755,3.0
1,2,0.0,0.0,0.07221907754767436,1.0,2,0.0,0.41916167664670656,1.0
1,3,0.0,0.3,0.015126968945796654,0.0,0,1.0,0.8922155688622755,3.0
1,1,1.0,0.8,0.15614935685983644,1.0,0,1.0,0.04790419161676647,5.0
1,3,1.0,0.2,0.028204477582807957,1.0,1,0.0,0.874251497005988,2.0
1,2,0.0,0.3,0.036597505514024166,1.0,2,0.0,0.4550898203592814,3.0
0,3,0.0,0.3,0.014111998126207718,0.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.01532215564187145,0.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.2,0.01620049577420803,1.0,0,1.0,0.874251497005988,2.0
1,1,1.0,0.5,0.16231725645579997,0.0,2,0.0,0.029940119760479042,4.0
0,3,0.0,0.3,0.016903167880077292,1.0,0,1.0,0.8922155688622755,3.0
0,3,0.0,0.3,0.015712529034021042,1.0,0,1.0,0.8922155688622755,3.0
1,3,0.0,0.4,0.11028048328225948,0.0,0,1.0,0.9101796407185628,3.0
1,1,0.0,0.3,0.057970448734214274,1.0,0,1.0,0.017964071856287425,3.0
0,3,0.0,0.3,0.015478304998731287,1.0,0,1.0,0.8922155688622755,3.0
0,2,0.0,0.2,0.020494603087853534,0.0,0,1.0,0.4431137724550898,2.0
1,1,1.0,0.4,0.060507875783186615,1.0,0,1.0,0.023952095808383235,3.0
0,3,0.0,0.4,0.012570023227216834,1.0,0,1.0,0.9101796407185628,3.0
0,3,0.0,0.2,0.016903167880077292,0.0,0,1.0,0.874251497005988,2.0
0,3,0.0,0.5,0.014736595553647064,1.0,0,1.0,0.9281437125748503,4.0
0,3,0.0,0.3,0.1357523471200203,1.0,10,0.0,0.8922155688622755,3.0
0,3,0.0,0.4,0.015419748989908848,1.0,0,1.0,0.9101796407185628,3.0
0,2,0.0,0.4,0.06441160970468253,1.0,1,0.0,0.46706586826347307,3.0
1,1,1.0,0.3,0.17391134620264284,1.0,1,0.0,0.017964071856287425,3.0
0,3,0.0,0.1,0.06105439853219605,1.0,6,0.0,0.8562874251497006,2.0
0,3,0.0,0.9,0.015185524954619093,1.0,0,1.0,1.0,6.0
0,3,1.0,0.1,0.02976597115140632,0.0,2,0.0,0.8562874251497006,2.0
1,1,1.0,0.2,0.07690355825346944,1.0,1,0.0,0.011976047904191617,2.0
0,2,1.0,0.6,0.05074854097944684,1.0,1,0.0,0.49101796407185627,4.0
1,3,1.0,0.2,0.018249956082993384,1.0,1,0.0,0.874251497005988,2.0
1,1,1.0,0.6,0.32180430581851543,1.0,2,0.0,0.03592814371257485,4.0
